LINE_PRICE	CUST_CODE	CUST_FNAME	LINE_QTY	CUST_LNAME	CUST_STREET	PROD_SKU	CUST_CITY	INV_TOTAL	CUST_STATE	LINE_NUM	CUST_ZIP	INV_NUM	CUST_BALANCE	EMPLOYEE_ID	INV_DATE
25.59	848	MARLYN	4	KERR	1765 BUCKNER DRIVE	9857-ESX	Mt Holly Springs	264.48	PA	5	17065	3055	0	84134	41614
13.99	849	EILEEN	4	PICKENS	1436 ALPINE DRIVE	9234-WCQ	Liberty	273.26	NY	6	12754	2420	1046.3	83964	41547
5.59	850	THERESA	5	DAVENPORT	1302 ASHLEY PARK LANE	3061-DOI	Waverly	203.82	FL	5	33877	1978	203.82	83677	41500
5.59	851	JAMISON	5	PRESTON	172 STONEBRIDGE CIRCLE	3061-DOI	Lancaster	203.82	PA	5	17601	1978	0	83677	41500
8.99	852	IVAN	1	FOURNIER	1854 RIDGEWOOD STREET	9601-ZKZ	Bowman	109.73	IN	3	47567	3430	447.55	83850	41653
9.29	853	GAYLORD	1	BOLTON	1069 LUGENE LANE	4132-QIN	Montgomery	372.68	AL	5	36131	2962	377.27	84078	41603
13.59	854	DELPHINE	5	WALTERS	1981 WOODBOURNE DRIVE	9569-WMK	Cohoes	89.93	NY	2	12047	1987	0	84191	41501
12.59	855	AUBREY	2	GLOVER	907 GOLD CLAIM DRIVE	1838-LZI	Honoraville	300.47	AL	6	36042	1988	300.47	83565	41501
21.99	856	KURT	2	POPE	992 CRAIG DRIVE	6116-NQU	Mayfield	75.14	PA	2	18433	1989	582.14	83593	41501
4.59	857	BARRETT	4	SHAVER	1141 TERRY PLACE	4900-YSQ	Cleveland	18.36	OH	1	44121	2812	269.72	84078	41588
11.99	858	MARIANN	2	MORA	1524 CENTURION DRIVE	6249-LYB	Redwood	23.98	MS	1	39156	2444	170.83	83593	41550
5.59	859	JEANNIE	2	COBB	75 BRECKENRIDGE CIRCLE	3503-FGI	Peck Slip	11.18	NY	1	10038	3014	19.06	84191	41609
36.99	860	EDGAR	3	STAPLETON	813 DAVIS HIGHWAY	5220-JDO	Lyndon	398.04	KY	5	40242	3180	411.63	83593	41626
9.99	861	LETA	2	DAVILA	1989 WARWICK PLACE	6596-HOO	Jacksonville	19.98	OH	1	45740	2000	19.98	83537	41502
13.59	862	TAMMI	1	PRUITT	294 MOSS COURT	9569-WMK	Ridgeville	13.59	IN	1	47380	3357	0	83763	41644
11.99	863	ADRIANNA	5	TAYLOR	1904 TAKU DRIVE	6249-LYB	Hallsville	272.85	NY	5	13339	2064	2208.72	84392	41510
15.59	864	GERMAN	4	MACDONALD	308 BOWDOIN CIRCLE	5728-ZPO	Edgemere	123.81	MD	2	21222	2076	2624.49	84276	41511
17.99	865	JULIA	3	HOLLEY	1185 LEO STREET	2262-NBI	Linwood	113.92	MD	2	21764	2083	143.17	83936	41512
14.59	866	EDNA	3	PADGETT	577 MC DONELL ROAD	8094-EYX	Apple Grove	99.54	WV	2	25502	2008	0	84420	41503
11.49	867	KIETH	3	DIGGS	1614 COLCHIS STREET	4431-LGU	Flushing	301.24	NY	6	11351	2507	779.85	83565	41557
12.99	868	ROSA	5	PACHECO	1378 WENDY WAY	5653-RTU	Hattiesburg	246.67	MS	4	39404	2938	936.38	83565	41601
29.99	869	SHERWOOD	3	SHELDON	1724 CHABLIS CIRCLE	9838-FUF	Lewistwn	111.95	PA	2	17044	3032	833.77	83537	41611
10.99	870	VIOLET	5	HARMON	608 DOGWOOD ROAD	3488-GSE	Au Sable	295.03	MI	6	48750	2014	295.03	83850	41504
14.59	871	GIL	1	DAVID	1713 SKY CIRCLE	9288-IRF	Mc Bee	488.59	SC	6	29101	2015	0	83537	41504
10.34	872	JEROMY	5	HURT	984 TERRY STREET	4431-LGU	Reidsville	207.14	NC	4	27320	2017	0	83565	41504
32.99	873	EMMITT	5	MARINO	1479 EAST 78TH AVENUE	6491-XKF	Cincinnati	227.71	OH	2	45237	2018	227.71	84364	41504
17.99	874	EZEKIEL	5	PINEDA	362 GLENN CIRCLE	9484-UTK	Robertsburg	127.42	WV	2	25172	2020	127.42	83705	41505
15.69	875	NORMAN	4	MCCANN	784 WILLENE DRIVE	4481-SGY	South Lorain	135.71	OH	2	44055	2021	135.71	84078	41505
23.99	876	SCOTT	3	PARRA	1959 WEST 12TH AVENUE	2896-OZJ	Java Village	219	NY	3	14083	2023	219	84021	41505
11.99	877	LILY	5	STRINGER	1515 TOLSONA CIRCLE	7673-ECV	Boomer	300.32	NC	5	28606	2364	535.33	83906	41542
11.99	878	HOLLIE	5	ROACH	1490 FERNDALE STREET	7673-ECV	Duke	300.32	NC	5	27706	2364	0	83906	41542
14.59	879	CARMA	1	DAILEY	424 MC CARTHY STREET	8094-EYX	Scranton	143.52	PA	3	18501	2035	143.52	83537	41506
7.79	880	MARVIN	4	MARINO	934 DOTIE DRIVE	8751-IOK	Gerrardstown	173.87	WV	4	25420	2039	18.87	83621	41507
21.99	881	LIZ	2	MCQUEEN	1203 VALLEY STREET	6116-NQU	Brewton	318.47	AL	5	36426	2086	577.53	83878	41512
13.59	882	FIONA	5	CORDERO	997 BARBARA STREET	6626-ROK	Dearborn Heights	228.65	MI	4	48127	3109	462.52	84364	41619
41.39	883	MOSES	5	BERG	240 SIERRA MESA CIRCLE	3614-PTT	M M	271.52	GA	4	31419	3121	2416.11	83936	41620
21.59	884	WILLA	2	CHAMBERLAIN	1108 JOYCE ROAD	8523-UCB	Trow Hill	89.54	VT	2	5641	2486	0	84392	41555
8.99	885	KAROL	3	GIBBS	1920 EAST 16TH TERRACE	5465-YYG	Oakdale	210.75	MA	5	1539	2048	0	83820	41508
17.69	886	ROSARIO	3	STOKES	959 SUNRISE DRIVE	4465-QHD	Hightower	120.12	AL	3	36263	2056	0	83621	41509
6.59	887	SIDNEY	5	JENNINGS	893 CHABLIS CIRCLE	8841-JFP	Centerport	135.08	PA	3	19516	3169	0	83649	41625
23.29	888	JENA	3	BOUDREAUX	306 MC HUGH LANE	1336-FVM	Lexington	69.87	KY	1	40509	2921	0	83993	41599
23.29	889	FELICITA	3	ARREDONDO	1035 VOSIKOF PLACE	1336-FVM	North Eaton	69.87	OH	1	44044	2921	0	83993	41599
13.99	890	RUEBEN	5	CHRISTENSEN	1233 REGIS COURT	2101-WCF	Pleasant Shade	116.53	TN	2	37145	2063	116.53	83621	41510
15.89	891	LASHONDA	3	HERRING	1023 LEANDER CIRCLE	5794-JGQ	Johnstown	47.67	PA	1	15901	2065	47.67	83593	41510
25.59	892	LAVINA	3	CAMPBELL	414 WEST SHIP CREEK AVENUE	9857-ESX	Keno	328.73	OH	2	45743	3124	778.26	84106	41620
11.99	893	BROOKE	2	CARTWRIGHT	965 BRITTANY PLACE	1150-MMR	Yardley	49.96	PA	2	19067	2291	602.45	84049	41534
43.99	894	KYLA	2	CLINTON	1936 RYAN COURT	6488-MIG	No Chas	183.94	SC	2	29411	2918	487.31	84219	41599
21.99	895	JORGE	4	SYLVESTER	1458 NORTH PARKVIEW TERRACE LOOP	8543-RJN	Mc Comb	87.96	MS	1	39648	3178	0	84106	41626
11.99	896	MURRAY	4	RHOADES	494 BIRCH TRAIL CIRCLE	7673-ECV	Smithfield	47.96	OH	1	43948	2071	0	83677	41510
14.99	897	ROCKY	3	HARRINGTON	253 GLACIER VIEW DRIVE	7551-ZVS	Cold Springs	112.92	IN	2	46742	2091	0	84219	41512
23.99	898	FERNE	5	BLANKENSHIP	1198 MILLS PARK CIRCLE	1433-MMY	Macon	624.83	GA	5	31202	2080	624.83	83936	41511
25.59	899	VINCE	4	STONE	1219 BEAMREACH COURT	9857-ESX	Middleswarth	402.07	PA	4	17842	3404	228.15	83649	41650
34.49	900	MITCHELL	3	ERWIN	848 LESMER COURT	5213-YTB	Burningtown	351.08	NC	4	28734	2084	0	84191	41512
15.59	901	MELVA	4	ELLIS	382 AUTUMN CIRCLE	4260-FGB	Clarksburg	131.34	MD	2	20897	2294	485.77	84134	41534
24.99	902	LANE	3	HAYWOOD	822 LAMPERT CIRCLE	1871-GWZ	Atlantic Beach	107.94	FL	2	32233	2088	107.94	83820	41512
14.69	903	ROBIN	4	ADDISON	323 LORETTA PLACE	5587-MNY	Mobile	128.71	AL	2	36693	2646	2565.61	83537	41571
12.99	904	OLEN	1	BARNHART	609 GROSS DRIVE	7179-YXG	Pineleigh	147.93	MD	3	21286	3096	0	84248	41618
15.89	905	KANDI	5	FRANK	1620 CHENA AVENUE	2134-QFE	Dover	332.92	TN	6	37058	2096	1883.92	83936	41513
23.59	906	ELVIS	3	HAYDEN	615 MARGARET CIRCLE	4465-QHD	Selma	302.36	IN	4	47383	2297	0	84364	41534
7.59	907	CHERYLE	4	HORTON	1128 SNUG HARBOR CIRCLE	2200-DAI	Sea Bright	30.36	NJ	1	7760	2104	0	84219	41514
23.59	908	MARGERY	5	FIELD	1516 THOMAS ROAD	2996-VMO	Glen Castle	409.83	NY	5	13901	2743	647.78	84106	41582
29.99	909	KENDALL	1	LAM	632 ROBIN DRIVE	5642-IDA	Westernport	65.95	MD	2	21540	2774	0	83677	41585
13.29	910	MAJORIE	1	BERRY	1165 WEST 30TH AVENUE	9272-LTP	Eden	448.73	NC	5	27288	2684	0	83820	41575
14.59	911	LACEY	5	GILLIAM	647 SHADETREE CIRCLE	1078-QXL	High Hill Beach	221	NY	4	11710	2113	0	83734	41515
34.99	912	FONDA	4	MCCORD	1785 SHANDY COURT	8821-DDM	Laureldale	313.05	PA	6	19605	2114	313.05	83705	41515
5.59	913	ORPHA	2	VALENTIN	1629 CASPER COURT	3061-DOI	S U N Y	286.07	NY	4	12222	2713	306.05	84078	41578
23.59	914	JANIS	1	CASTRO	856 LAKE STREET	4465-QHD	Renrock	424.23	OH	6	43732	2254	514.17	83820	41530
21.59	915	CARLOTTA	3	KNIGHT	335 HESTERBERG ROAD	9138-QCV	Winslow	212.68	AL	5	36003	2843	0	83734	41592
23.99	916	BENNY	4	GREEN	1389 GAYOT DRIVE	7231-UES	Minerva	95.96	NY	1	12851	2123	95.96	83993	41516
6.99	917	NATALIE	2	OTT	1154 EAST 19TH CIRCLE	6451-KGJ	Lake Linden	172.91	MI	3	49945	2124	0	83906	41516
6.99	918	SELENA	2	MANUEL	1952 TANAGA CIRCLE	6451-KGJ	Wayland	172.91	MI	3	49348	2124	0	83906	41516
7.59	919	HASSAN	4	GREENWOOD	1141 SHELTERING SPRUCE LOOP	2200-DAI	Brigantine	114.29	NJ	3	8203	3090	0	84163	41617
13.99	920	SELMA	1	BURNS	279 WEST 43RD AVENUE	5250-JDL	Sheldonville	87.16	MA	3	2070	2131	2163.16	84078	41517
15.89	921	CINDA	5	CROWDER	881 NEHER RIDGE DRIVE	5794-JGQ	Piney Bluff	167.41	GA	2	31565	3402	361.13	83993	41649
20.59	922	RAY	4	STONE	567 MAGNAVIEW DRIVE	2553-FSW	Slackwater	282.33	PA	5	17551	2960	599.96	83593	41603
32.99	923	ANNETTA	5	WILLARD	1073 VISCOUNT CIRCLE	6491-XKF	Shippensburg	174.94	PA	2	17257	2332	0	83621	41538
62.99	924	CLAIRE	3	VELAZQUEZ	391 OSBORN STREET	1021-MTI	Springfield	390.54	OH	6	45501	2137	0	83565	41518
17.99	925	ALANA	4	BOOKER	1874 I STREET	2143-VQX	Mccullough	208.85	AL	5	36502	3119	0	83906	41620
14.89	926	NIGEL	4	HAMLIN	110 ADONIS DRIVE	3734-CUQ	Harlequin Books	242.47	NY	4	14269	2623	623.38	83964	41568
11.59	927	MAGDALENA	5	MEIER	768 HALE COURT	6925-KDN	Van Buren	245.84	OH	4	45889	2575	485.15	83850	41563
14.59	928	GERTRUDE	5	HALL	1084 NULATO CIRCLE	8094-EYX	Strawtown	129.93	IN	2	46060	3370	317.17	84248	41646
14.59	929	CECIL	5	GRAYSON	350 WHISPER RIDGE CIRCLE	8094-EYX	Taft	129.93	OH	2	45236	3370	0	84248	41646
11.59	930	KARRIE	1	ELLISON	1128 KING EIDER LANE	7627-HHI	Plymouth	184.12	OH	6	44865	2377	0	83593	41543
13.99	931	PANSY	3	MAYBERRY	728 LYNKERRY CIRCLE	9268-RCB	Enterprise	79.42	AL	2	36330	2225	374.29	84134	41527
6.99	932	TONJA	2	PETERS	387 DISCOVERY HEIGHTS CIRCLE	6451-KGJ	Harold	226.6	KY	4	41635	2787	0	83936	41586
13.39	933	LUIS	1	PATE	564 S STREET	9276-MVX	Wendover	206.66	KY	6	41775	2159	0	83820	41520
13.99	934	RICHIE	3	ADAMS	1282 DELONG CIRCLE	5161-GIZ	Boston	282.71	MA	5	2123	3086	0	84049	41617
18.99	935	CANDIDA	1	FARLEY	163 DANISH CIRCLE	1485-NNI	Flemington	111.91	GA	4	31313	2161	111.91	83936	41520
13.59	936	ROXANE	5	BLACKWELL	1016 WOODWARD DRIVE	9393-RFA	New Manchester	214.87	WV	3	26056	2284	0	83763	41533
21.99	937	ISRAEL	4	DONOVAN	1617 LILLESTON STREET	4491-GNC	Sizerock	209.92	KY	3	41762	2708	600.76	83936	41578
23.99	938	LUISA	1	GILLIAM	212 SPORTSMAN DRIVE	3955-NWD	Tribes Hill	337.84	NY	6	12177	2165	0	83677	41520
11.59	939	JOCELYN	1	LEON	410 DELONG LANDING CIRCLE	7627-HHI	Western	74.15	NY	3	13419	2592	295.05	84392	41565
3.99	940	KURT	2	FLANAGAN	1274 SCHNEITER CIRCLE	1747-XNI	Haven Beach	100.91	NJ	3	8008	2170	100.91	84049	41521
25.59	941	ANGELO	3	GASTON	753 NORTHRUP CIRCLE	9857-ESX	Gibsonia	76.77	FL	1	33805	2172	76.77	84078	41521
12.99	942	VITO	2	NEFF	1333 DIVISION STREET	4912-YXS	Prairie Point	123.31	MS	3	39341	2951	0	83936	41602
38.99	943	LIZETTE	2	MIRANDA	822 SUNDOWN COURT	6865-HAO	Macon	178.93	GA	3	31213	2180	178.93	83565	41522
3.99	944	TRICIA	5	PIERRE	501 SHELLI DRIVE	3036-PCT	Jacksonville	28.44	FL	2	32210	2556	0	84021	41562
12.32	945	LUCRETIA	2	GUNN	1173 WOODRIDGE DRIVE	4976-PZN	Dilliner	217.32	PA	4	15327	2523	1524.73	83537	41559
13.39	946	COREY	1	CURTIS	1692 NORENE STREET	7731-GBG	Mitiwanga	41.88	OH	2	44839	2583	0	84392	41564
21.99	947	DUSTIN	3	HAMILTON	1271 CONNORS TRAIL CIRCLE	6116-NQU	Chestnut Ridge	65.97	NY	1	10965	3046	0	83763	41613
31.99	948	GALE	1	CRANE	1799 KLAMATH FALLS LANE	5980-BME	Fort Myers	86.75	FL	2	33916	2187	86.75	83565	41523
16.99	949	DONTE	1	CHARLES	1251 RAMBLER ROAD	8170-EKF	Clarksville	181.93	TN	4	37041	2189	0	84163	41523
29.99	950	ARETHA	1	SAVAGE	730 BASS STREET	5642-IDA	Blounts Creek	29.99	NC	1	27814	2436	200.81	84420	41549
7.49	951	LIZZIE	1	DICKEY	1883 PEBBLEBROOK CIRCLE	6041-PBS	Springfield	334.77	GA	6	31329	2842	638.62	84392	41591
38.99	952	COY	4	JUDD	1688 ARCTIC SPUR ROAD	2496-QMW	Louisville	203.14	KY	2	40257	2192	0	83993	41523
35.99	953	LAKEISHA	1	POTTER	1934 BLACK PINE CIRCLE	5508-OUB	Allentown	405.23	PA	6	18109	2519	525.19	83593	41558
21.59	954	KATINA	5	HENRY	545 FAITH CIRCLE	8523-UCB	Lake Hill	216.38	NY	6	12448	2803	0	84334	41588
15.59	955	NATIVIDAD	5	SORENSEN	866 FASSLER CIRCLE	6176-XTX	No Hero	359.87	VT	6	5474	2195	1663.87	83850	41523
15.44	956	LIDIA	5	LACY	1787 ALPINE DRIVE	3701-YAW	Cushman	560.51	MA	6	1002	2199	2498.51	83964	41524
14.59	957	NITA	2	ERICKSON	1342 SHELDON JACKSON STREET	9288-IRF	Harleyville	172.69	SC	5	29448	2200	0	83763	41524
6.99	958	JACQUELIN	5	KENNEY	370 FIRE HOUSE LANE	6451-KGJ	Fancy Farm	56.94	KY	2	42039	2202	56.94	83792	41524
42.99	959	TEDDY	2	BURGESS	816 CHIRIKOF AVENUE	1403-TUY	Soradoville	164.9	PA	3	17841	2657	0	83565	41572
29.99	960	TREVA	1	SIMON	1102 MULDROW STREET	9838-FUF	Edgemoor	182.91	DE	4	19810	2206	0	84106	41524
20.59	961	CONNIE	5	JOYNER	1603 CHRISTIE STREET	4072-SWV	Davisville	613.25	OH	6	45692	2477	2675.33	83850	41554
22.59	962	MARIELA	4	BOWEN	259 GLENN SB ON MULDOON RAMP	1854-AFJ	Rauchtown	262.81	PA	2	17740	3443	123.36	83878	41654
38.99	963	ADINA	3	BARRETT	1299 CHESTNUT COURT	3161-XJS	Charlotte	116.97	NC	1	28296	2210	116.97	83993	41525
16.99	964	WILSON	4	VARGAS	576 ATKINSON DRIVE	8170-EKF	Walnut Cove	163.1	NC	5	27052	2821	0	83906	41589
5.59	965	KAY	3	ROSE	849 GULCH DRIVE	3061-DOI	Bucktown	220.49	IN	4	47838	2218	220.49	83593	41526
17.99	966	MICHAELA	2	RANDLE	1989 BOTANICAL CIRCLE	2143-VQX	Pittsburgh	315.94	PA	5	15217	2221	0	83906	41526
6.59	967	FRANK	1	FLYNN	1984 GRANGE DRIVE	8841-JFP	North Wales	341.86	PA	5	19455	3019	1684.76	83677	41610
4.59	968	HONG	2	SAMUEL	198 COLVILLE STREET	3384-DML	Wilmington	67.54	NC	2	28407	2227	2034.54	83850	41527
12.99	969	YESENIA	4	DAVIES	521 SPINDRIFT CIRCLE	7179-YXG	Wirtz	158.69	VA	3	24184	2230	158.69	84134	41527
26.99	970	JOEY	5	DOOLEY	1773 EAST 113TH AVENUE	3215-VIP	Center Square	443.24	PA	6	19422	2232	0	83537	41527
21.99	971	KANDY	2	TIDWELL	1135 GOODNEWS CIRCLE	7532-PYJ	Flagler Beach	43.98	FL	1	32142	2985	239.35	83850	41606
8.99	972	LONNY	4	LONG	313 BIRCH STREET	7538-ITC	Waynesville	216.21	NC	6	28786	2243	216.21	83993	41529
15.59	973	SID	2	ONEIL	1855 TAIGA DRIVE	7260-YDI	No Hatfield	257.25	MA	5	1066	2250	0	84134	41529
7.39	974	BILLIE	5	HOPPER	1554 BRITTANY PLACE	3594-BYW	Maryhill	317.42	NY	5	11766	2251	411.42	84078	41530
7.59	975	LATRICE	2	TORRES	1848 MALL CIRCLE	9064-IWN	Madisonville	121.02	TN	4	37354	3203	350.53	83850	41629
9.89	976	GERALYN	3	SHARPE	615 BELLEVUE CIRCLE	2918-THH	Mooreville	269.46	MS	5	38857	2258	0	84334	41530
32.99	977	TATIANA	3	GROVES	1805 GLENN SB OFF PARADIS RAMP	5541-HST	Rudyard	265.38	MI	4	49780	2259	0	84334	41530
9.29	978	FRANKLIN	3	SOUZA	1611 PYRAMID DRIVE	4132-QIN	Detroit	37.86	MI	2	48243	2515	53.45	84276	41558
21.59	979	IMOGENE	1	MAYES	1017 HARCA STREET	8523-UCB	Sylacauga	245.51	AL	3	35150	2272	245.51	83906	41532
32.99	980	ANDY	3	HULL	1615 BIRCHWOOD LOOP ROAD	2857-NDO	Buckingham	366.41	PA	6	18912	2729	112.35	83850	41580
5.59	981	ROMEO	5	MOHR	1609 BEARPAW STREET	3503-FGI	Saint Remy	59.11	NY	2	12401	2982	0	84163	41605
7.79	982	JANA	1	CRUM	1913 LOWER KOGRU DRIVE	4626-LJU	Brandywine	307.45	NY	5	12304	2286	1305.45	84392	41533
23.99	983	HENRY	2	SWANSON	1798 PETES PLACE	2896-OZJ	Renovo	223.86	PA	5	17764	3227	773.33	84078	41631
35.49	984	CHRISTINE	1	PEREZ	1099 SITKALIDAK LANE	9702-WFX	Pensacola	427.25	FL	5	32526	2823	449.61	83936	41590
11.99	985	ARIEL	1	LIGHT	1143 HIGH LAND DRIVE	9336-MHC	Reston	111.02	VA	3	22091	2844	0	84276	41592
42.99	986	DORTHA	3	ROSARIO	1677 SPECTRUM CIRCLE	1403-TUY	Niagara Falls	488.83	NY	6	14301	2299	2518.83	84334	41534
34.49	987	NORBERT	3	COOLEY	1365 EAST 156TH AVENUE	8207-YYG	Daytona Beach	214.16	FL	6	32122	2904	334.12	83763	41598
21.59	988	LIZETTE	2	BOUCHARD	1121 NORTH PINE STREET	9138-QCV	Stanhope	108.13	PA	2	17963	2644	0	84078	41571
21.59	989	MARTINA	2	ROCHA	280 WEST BLUFF DRIVE	9138-QCV	Nas Jax	108.13	FL	2	32212	2644	0	84078	41571
13.59	990	GABRIELLE	1	STOVER	869 DUNDAS CIRCLE	9569-WMK	Lexington	86.65	NY	3	12452	2901	0	83878	41598
43.99	991	TRACEY	4	WELCH	162 CRATAEGUS AVENUE	7224-FEU	Bread Loaf	224.19	VT	4	5753	2548	252.17	83677	41561
14.69	992	ROYAL	3	ANDERSON	716 CRAIGER COURT	5587-MNY	Fairfield	468.33	FL	5	32634	2914	510.3	83936	41599
24.99	993	MARGUERITE	4	BANKS	510 SELKIRK DRIVE	1871-GWZ	Buffalo	124.24	NY	3	14226	2315	0	84163	41536
24.99	994	GERI	4	VANN	1797 UPPER FISH HATCHERY ROAD	1871-GWZ	Ingram	124.24	PA	3	15205	2315	0	84163	41536
32.99	995	JASMINE	5	PINEDA	1390 NORTH POINT DRIVE	2833-LIV	Cynwyd	247.31	PA	2	19004	2318	719.31	84334	41537
13.59	996	EZRA	2	LYON	289 SHRUB COURT	9175-TAZ	Pensacola	27.18	FL	1	32591	3333	2122.4	84049	41641
29.99	997	BENITO	2	CAMPOS	248 BIG HORN CIRCLE	5642-IDA	Holland	156.91	MI	4	49424	2322	591.91	84219	41537
5.59	998	PRUDENCE	5	CORTEZ	1946 SHARON PLACE	3061-DOI	Mill Village	251.89	PA	3	16427	2324	251.89	84219	41537
7.99	999	ARDITH	5	MAXWELL	1973 ESSEX CIRCLE	8406-TQG	Fayette	91.11	IN	3	47885	2325	91.11	83621	41537
3.99	1000	DANA	1	LOPEZ	960 ED STREET	3036-PCT	Saint Benedict	133.51	PA	4	15773	2328	133.51	83993	41538
36.99	1001	TERESITA	1	FENTON	1509 LINDA LANE	5220-JDO	Manchester	263.52	PA	4	17345	2330	0	84021	41538
29.99	1002	RONNA	5	DRAKE	1194 HIDEAWAY LAKE DRIVE	2384-PGY	Pensacola	341.48	FL	3	32597	3382	753.66	84276	41647
38.99	1003	DWIGHT	5	CONRAD	867 SCHAFF DRIVE	2496-QMW	Donnybrook	259.81	MD	4	21286	2334	1617.81	84248	41538
62.99	1004	TERRENCE	3	DICKSON	350 SUNCATCHER COURT	1021-MTI	Lisbon Falls	352.39	ME	4	4252	2685	660.22	83593	41575
24.99	1005	BETTYE	4	VILLALOBOS	1499 BEULAH CIRCLE	1871-GWZ	Oakwood Village	200.3	OH	4	44146	2337	200.3	83792	41539
21.59	1006	LAVERN	3	ROCHA	927 CORAL LANE	5379-BLX	Bethesda	201.29	MD	4	20894	2340	0	84021	41539
13.69	1007	LUCIEN	2	HINTON	1135 ELMORE ROAD	4976-PZN	Liverpool	293.19	PA	6	17045	2908	690.84	84276	41598
21.99	1008	SIMON	3	BUNCH	899 STARFLOWER CIRCLE	6116-NQU	Newport	65.97	KY	1	41074	2485	1554.24	83734	41555
18.99	1009	DOMINICK	2	FAULKNER	1172 RIVER VIEW DRIVE	1485-NNI	Dayton	250.57	IN	5	47941	3184	439.67	83565	41626
11.24	1010	LELA	2	HATCHER	46 BROOK HILL CIRCLE	4784-SLU	Rosenhayn	438.95	NJ	5	8352	2794	0	83820	41587
7.39	1011	LEE	3	GILLIAM	694 DUNDEE CIRCLE	3594-BYW	Palisades Park	278.26	NJ	5	7650	2373	455.93	84392	41543
14.99	1012	DAMARIS	2	SAENZ	1019 NORWAY DRIVE	1153-AWY	Richmond	218.25	KY	4	40476	2356	0	83763	41541
8.99	1013	DOUGLAS	4	BALLARD	1441 MINNESOTA SB ON DIMOND RAMP	7538-ITC	Oak Summit	226.83	MD	5	21234	2360	226.83	83593	41542
14.69	1014	GLENDA	3	KNOWLES	842 JENNISON CIRCLE	5587-MNY	Pittsburgh	212.03	PA	2	15204	2362	0	83537	41542
14.69	1015	NANETTE	3	RODRIGUES	479 CHERRY STREET	5587-MNY	Merion	212.03	PA	2	19066	2362	0	83537	41542
11.99	1016	PORTER	2	BREWSTER	773 ARMAS DRIVE	6651-ICK	Brunswick	68.93	GA	2	31520	2847	342.59	83906	41592
13.22	1017	KRISTAN	4	CURRAN	163 GIBENS CIRCLE	5587-MNY	Laytonsville	215.67	MD	5	20879	2368	215.67	83734	41542
13.59	1018	DARLA	2	VILLARREAL	436 REBECCA CIRCLE	5781-TKY	Mifflin	206.05	PA	5	17058	2371	0	84334	41543
38.99	1019	YASMIN	3	BALL	1452 MIDDLETON LOOP	5155-YQL	Buena Vista	298.65	PA	6	15018	2406	0	84276	41546
9.89	1020	REINA	3	DUDLEY	1053 CLEMENTS DRIVE	2407-SUX	Rochester	77.65	KY	2	42273	2379	77.65	84219	41543
13.59	1021	EUGENE	5	BOUCHER	836 CROWN POINT CIRCLE	2217-JOH	Cape Saint Claire	391.88	MD	6	21401	3080	583.72	84163	41616
5.69	1022	DESSIE	3	HALE	1083 HORIZON STREET	2231-OXK	Montchanin	219.43	DE	6	19710	2381	0	84219	41544
32.89	1023	LEEANN	2	CARSON	120 COLUMBIA STREET	6109-ZZO	Indianapolis	383.66	IN	4	46239	2382	0	83677	41544
11.59	1024	IDELLA	2	FOREMAN	724 LIDO CIRCLE	6925-KDN	Cary	23.18	NC	1	27513	2386	0	84078	41544
9.99	1025	YETTA	3	KING	926 JARVI DRIVE	6596-HOO	Stampers Crk	199.44	IN	5	47454	2387	0	83850	41544
13.69	1026	BETTINA	5	RUSH	911 DANA STREET	4976-PZN	Rocky Mount	176.57	NC	4	27804	2388	0	84420	41544
14.69	1027	KERI	4	KNOX	1536 CATKIN CIRCLE	5587-MNY	Norwich	58.76	NY	1	13815	2392	1728.76	83677	41545
12.99	1028	CRISTINE	1	BYNUM	1469 WERRE STREET	7179-YXG	N Natick	12.99	MA	1	1760	2903	78.96	83993	41598
6.99	1029	JOHNETTA	4	ROY	1163 GIROUX CIRCLE	6451-KGJ	Dauphin Island	224.61	AL	5	36528	2396	224.61	83936	41545
10.99	1030	LOU	2	ROY	1342 TSUSENA CIRCLE	6858-EJW	Clyo	70.11	GA	3	31303	3273	0	83593	41636
32.99	1031	THANH	2	PEOPLES	777 TAMARRA CIRCLE	2870-QZR	Floradale	205.94	PA	2	17307	3397	0	84306	41649
41.99	1032	INES	4	MACIAS	687 WHISPERWOOD PARK DRIVE	4879-AMS	Merry Point	167.96	VA	1	22513	2404	0	84021	41546
17.99	1033	BUFORD	5	COLEMAN	1878 KIANA AVENUE	8439-KUP	Fairchance	316.83	PA	6	15436	3403	923.44	83964	41649
32.99	1034	JESSIE	2	STARR	1381 EAGLE RIVER LOOP SPUR	2766-EYO	Sunnyburn	65.98	PA	1	17302	3023	1130.04	83964	41610
10.99	1035	JENNY	2	DORSEY	512 NORTH POINT DRIVE	6858-EJW	Carolina Beach	111.91	NC	3	28428	2414	111.91	83621	41547
29.99	1036	JOHNATHAN	1	DAVIES	411 WEST 38TH AVENUE	2384-PGY	Pitcairn	116.96	PA	2	15140	2416	116.96	84306	41547
34.99	1037	KEVEN	3	VANCE	1471 GERTRUDE STREET	8821-DDM	Ocala	134.52	FL	3	34472	2417	134.52	84134	41547
15.69	1038	CHARLIE	3	HATFIELD	1347 CARIBOU AVENUE	3035-NHD	Prince	206.65	WV	4	25907	2425	2188.65	84078	41548
15.29	1039	HARLAND	2	ROBERTS	1848 HERITAGE COURT	9686-HQV	Dayton	232.42	OH	5	45429	3050	0	83878	41613
