"CUST_BALANCE","CUST_CITY","CUST_CODE","CUST_FNAME","CUST_LNAME","CUST_STATE","CUST_STREET","CUST_ZIP","EMPLOYEE_ID","INV_DATE","INV_NUM","INV_TOTAL","LINE_NUM","LINE_PRICE","LINE_QTY","PROD_SKU"
116.91,"Coalmont",809,"CHARLES","SHOEMAKER","TN","1648 REDOUBT COURT",37313,83993,41488,1852,116.91,3,8.99,2,"9601-ZKZ"
0,"Hanersville",810,"CHRISTAL","ROPER","OH","1128 SEWARD NB ON DOWLING RAMP",45631,84078,41559,2527,122.26,4,15.59,3,"7260-YDI"
0,"Smith",811,"LORRI","MAHONEY","KY","182 HEINTZLEMAN DRIVE",40867,84334,41547,2418,476.52,6,34.49,1,"5213-YTB"
457.35,"Woodburn",812,"CELESTINE","KELLER","MS","1049 PROSPERITY DRIVE",38751,84049,41632,3235,101.12,3,4.59,2,"3384-DML"
0,"Forest Oaks",813,"RONNY","ODOM","NC","730 EVERGREEN STREET",27406,83705,41489,1861,164.09,5,32.99,1,"6491-XKF"
702.46,"Naples",814,"JONNA","HOOKER","FL","1010 WESTMINSTER WAY",33963,83878,41561,2550,439.6,6,14.59,2,"8094-EYX"
0,"Flemingsburg Junction",815,"ROLANDO","HAGEN","KY","171 PACER PLACE",41041,83677,41616,3076,9.87,1,3.29,3,"8937-WVA"
0,"Breeding",816,"MAVIS","ENGLE","KY","120 SAN JERONIMO DRIVE",42715,84276,41489,1867,200.92,2,41.99,3,"4879-AMS"
575.04,"Chapel Heights",817,"LIZ","DELGADO","NJ","1961 TARA LANE",8080,83993,41536,2309,216.49,4,22.59,3,"1854-AFJ"
719.29,"Muskalounge",818,"HANK","CRAFT","NY","367 GOLD CLAIM DRIVE",13634,83649,41499,1967,497.33,6,45.99,4,"3614-PTT"
0,"Tampa",819,"KRISTINA","STUART","FL","441 VIOLA CIRCLE",33605,84106,41490,1873,284.84,6,3.99,2,"3036-PCT"
638.34,"Sylacauga",820,"MARCELA","DUGAN","AL","1785 DORIS PLACE",35150,83593,41490,1876,195.34,6,15.29,1,"9686-HQV"
0,"Cedonia",821,"DREW","FAIR","MD","1544 EAST 38TH COURT",21206,83792,41490,1877,169.15,4,7.99,3,"2129-BCP"
0,"Pleasant Hill",822,"CASEY","CROWE","TN","876 BOYSEN BERRY PLACE",38578,83621,41490,1878,153.42,2,8.49,3,"4949-VFI"
2041.92,"Loudonville",823,"JEANNETTE","HINKLE","NY","1108 VFW ROAD",12211,84276,41491,1882,102.92,2,13.99,5,"2101-WCF"
210.66,"So Fort Mitchell",824,"EVA","SULLIVAN","KY","1410 CALAIS DRIVE",41017,83734,41491,1883,210.66,4,19.99,1,"8685-REM"
0,"Blue Mountain Lake",825,"KACEY","GARRISON","NY","111 CLOVERWOOD LOOP",12812,83593,41585,2780,258.57,4,9.89,5,"2407-SUX"
679.48,"Deiblers",826,"STEFANIE","SWANSON","PA","827 VENUS WAY",17821,83677,41610,3026,70.48,2,15.59,1,"2397-RDX"
0,"Disputanta",827,"WAYLON","ROLLINS","VA","865 WEST 40TH AVENUE",23842,83565,41525,2212,137.93,3,21.59,1,"8523-UCB"
477.63,"Dalton",828,"TONY","BATEMAN","PA","573 EMARD STREET",18414,83850,41529,2248,265.31,6,13.99,4,"9234-WCQ"
0,"Wilmington",829,"MARIANA","POOL","DE","1877 HILLANDALE AVENUE",19899,83906,41492,1901,208.5,4,14.59,4,"9671-NYZ"
245.85,"Buffalo",830,"ERNEST","SHANNON","NY","787 HUNTER CIRCLE",14221,83906,41525,2211,124.94,2,18.59,5,"3610-RKR"
0,"Crolier Books",831,"LOYD","BRIGGS","KY","1314 WEST BENSON BOULEVARD",40386,83878,41493,1908,506.22,5,43.99,5,"6488-MIG"
275.28,"Bridgewater",832,"CATINA","WARE","NJ","269 BRIGHTON ROAD",8807,84191,41494,1914,275.28,4,13.22,1,"5587-MNY"
490.04,"Franklin",833,"ADRIENNE","SHAW","TN","1260 CINNAMON DRIVE",37064,84163,41640,3316,189.94,2,16.99,2,"2990-BNH"
281.36,"Chestnut Level",834,"ISSAC","MCGUIRE","PA","656 KAILYARD STREET",17566,84219,41620,3118,116.28,4,3.99,4,"1747-XNI"
474.97,"Highgate",835,"JANNA","SHELDON","VT","1927 PRISM CIRCLE",5459,83509,41496,1937,474.97,6,4.29,5,"2410-SKH"
446.9,"Fort Mitchell",836,"EMERY","ROMANO","VA","1075 ALPINE AVENUE",23941,83565,41518,2139,196.46,5,15.59,4,"5728-ZPO"
0,"Flushing",837,"BRANT","SHAFER","MI","1375 BROOKS DRIVE",48433,84021,41496,1941,19.95,1,3.99,5,"3274-XJX"
177.91,"Braxton",838,"ZORA","WRIGHT","IN","751 CORTINA ROAD",47454,84078,41504,2019,16.99,1,16.99,1,"2990-BNH"
74.03,"Saint Petersburg",839,"SHARRON","JUAREZ","FL","1958 CLARK STREET",33712,84049,41540,2349,11.99,1,11.99,1,"8988-FDW"
729.77,"Winter Haven",840,"QUINTIN","BENTLEY","FL","529 BOTHWELL CIRCLE",33881,84392,41634,3257,312.85,6,13.59,1,"2932-PBS"
919.27,"Yonkers",841,"JOAQUIN","SEYMOUR","NY","262 GULL AVENUE",10709,84248,41563,2565,419.61,5,15.59,3,"2397-RDX"
170.95,"Oldenburg",842,"ELDA","GLOVER","MS","575 HAIDA CIRCLE",39661,84191,41508,2052,246.07,5,7.79,1,"4626-LJU"
0,"Whippany",843,"INDIA","MOSES","NJ","1464 DENISE CIRCLE",7999,84049,41591,2840,51.18,1,25.59,2,"9857-ESX"
521.4,"Gerton",844,"BLAIR","NUNEZ","NC","1034 DELTA DRIVE",28735,83792,41498,1959,521.4,5,33.29,4,"3716-WZD"
17.98,"Tabernacle",845,"AGATHA","LOCKE","NJ","1267 SUSITNA VIEW COURT",8088,83850,41499,1962,17.98,1,8.99,2,"7538-ITC"
70.77,"Avondale",846,"MARYLOU","ALFARO","PA","355 INLET VISTA CIRCLE",19311,83621,41499,1965,70.77,1,23.59,3,"4465-QHD"
113.22,"Waddington",847,"LAN","TILLEY","NY","124 KERI COURT",13694,84219,41499,1966,113.22,4,17.99,4,"2143-VQX"
0,"Mt Holly Springs",848,"MARLYN","KERR","PA","1765 BUCKNER DRIVE",17065,84134,41614,3055,264.48,5,25.59,4,"9857-ESX"
1046.3,"Liberty",849,"EILEEN","PICKENS","NY","1436 ALPINE DRIVE",12754,83964,41547,2420,273.26,6,13.99,4,"9234-WCQ"
203.82,"Waverly",850,"THERESA","DAVENPORT","FL","1302 ASHLEY PARK LANE",33877,83677,41500,1978,203.82,5,5.59,5,"3061-DOI"
0,"Lancaster",851,"JAMISON","PRESTON","PA","172 STONEBRIDGE CIRCLE",17601,83677,41500,1978,203.82,5,5.59,5,"3061-DOI"
447.55,"Bowman",852,"IVAN","FOURNIER","IN","1854 RIDGEWOOD STREET",47567,83850,41653,3430,109.73,3,8.99,1,"9601-ZKZ"
377.27,"Montgomery",853,"GAYLORD","BOLTON","AL","1069 LUGENE LANE",36131,84078,41603,2962,372.68,5,9.29,1,"4132-QIN"
0,"Cohoes",854,"DELPHINE","WALTERS","NY","1981 WOODBOURNE DRIVE",12047,84191,41501,1987,89.93,2,13.59,5,"9569-WMK"
300.47,"Honoraville",855,"AUBREY","GLOVER","AL","907 GOLD CLAIM DRIVE",36042,83565,41501,1988,300.47,6,12.59,2,"1838-LZI"
582.14,"Mayfield",856,"KURT","POPE","PA","992 CRAIG DRIVE",18433,83593,41501,1989,75.14,2,21.99,2,"6116-NQU"
269.72,"Cleveland",857,"BARRETT","SHAVER","OH","1141 TERRY PLACE",44121,84078,41588,2812,18.36,1,4.59,4,"4900-YSQ"
170.83,"Redwood",858,"MARIANN","MORA","MS","1524 CENTURION DRIVE",39156,83593,41550,2444,23.98,1,11.99,2,"6249-LYB"
19.06,"Peck Slip",859,"JEANNIE","COBB","NY","75 BRECKENRIDGE CIRCLE",10038,84191,41609,3014,11.18,1,5.59,2,"3503-FGI"
411.63,"Lyndon",860,"EDGAR","STAPLETON","KY","813 DAVIS HIGHWAY",40242,83593,41626,3180,398.04,5,36.99,3,"5220-JDO"
19.98,"Jacksonville",861,"LETA","DAVILA","OH","1989 WARWICK PLACE",45740,83537,41502,2000,19.98,1,9.99,2,"6596-HOO"
0,"Ridgeville",862,"TAMMI","PRUITT","IN","294 MOSS COURT",47380,83763,41644,3357,13.59,1,13.59,1,"9569-WMK"
2208.72,"Hallsville",863,"ADRIANNA","TAYLOR","NY","1904 TAKU DRIVE",13339,84392,41510,2064,272.85,5,11.99,5,"6249-LYB"
2624.49,"Edgemere",864,"GERMAN","MACDONALD","MD","308 BOWDOIN CIRCLE",21222,84276,41511,2076,123.81,2,15.59,4,"5728-ZPO"
143.17,"Linwood",865,"JULIA","HOLLEY","MD","1185 LEO STREET",21764,83936,41512,2083,113.92,2,17.99,3,"2262-NBI"
0,"Apple Grove",866,"EDNA","PADGETT","WV","577 MC DONELL ROAD",25502,84420,41503,2008,99.54,2,14.59,3,"8094-EYX"
779.85,"Flushing",867,"KIETH","DIGGS","NY","1614 COLCHIS STREET",11351,83565,41557,2507,301.24,6,11.49,3,"4431-LGU"
936.38,"Hattiesburg",868,"ROSA","PACHECO","MS","1378 WENDY WAY",39404,83565,41601,2938,246.67,4,12.99,5,"5653-RTU"
833.77,"Lewistwn",869,"SHERWOOD","SHELDON","PA","1724 CHABLIS CIRCLE",17044,83537,41611,3032,111.95,2,29.99,3,"9838-FUF"
295.03,"Au Sable",870,"VIOLET","HARMON","MI","608 DOGWOOD ROAD",48750,83850,41504,2014,295.03,6,10.99,5,"3488-GSE"
0,"Mc Bee",871,"GIL","DAVID","SC","1713 SKY CIRCLE",29101,83537,41504,2015,488.59,6,14.59,1,"9288-IRF"
0,"Reidsville",872,"JEROMY","HURT","NC","984 TERRY STREET",27320,83565,41504,2017,207.14,4,10.34,5,"4431-LGU"
227.71,"Cincinnati",873,"EMMITT","MARINO","OH","1479 EAST 78TH AVENUE",45237,84364,41504,2018,227.71,2,32.99,5,"6491-XKF"
127.42,"Robertsburg",874,"EZEKIEL","PINEDA","WV","362 GLENN CIRCLE",25172,83705,41505,2020,127.42,2,17.99,5,"9484-UTK"
135.71,"South Lorain",875,"NORMAN","MCCANN","OH","784 WILLENE DRIVE",44055,84078,41505,2021,135.71,2,15.69,4,"4481-SGY"
219,"Java Village",876,"SCOTT","PARRA","NY","1959 WEST 12TH AVENUE",14083,84021,41505,2023,219,3,23.99,3,"2896-OZJ"
535.33,"Boomer",877,"LILY","STRINGER","NC","1515 TOLSONA CIRCLE",28606,83906,41542,2364,300.32,5,11.99,5,"7673-ECV"
0,"Duke",878,"HOLLIE","ROACH","NC","1490 FERNDALE STREET",27706,83906,41542,2364,300.32,5,11.99,5,"7673-ECV"
143.52,"Scranton",879,"CARMA","DAILEY","PA","424 MC CARTHY STREET",18501,83537,41506,2035,143.52,3,14.59,1,"8094-EYX"
18.87,"Gerrardstown",880,"MARVIN","MARINO","WV","934 DOTIE DRIVE",25420,83621,41507,2039,173.87,4,7.79,4,"8751-IOK"
577.53,"Brewton",881,"LIZ","MCQUEEN","AL","1203 VALLEY STREET",36426,83878,41512,2086,318.47,5,21.99,2,"6116-NQU"
462.52,"Dearborn Heights",882,"FIONA","CORDERO","MI","997 BARBARA STREET",48127,84364,41619,3109,228.65,4,13.59,5,"6626-ROK"
2416.11,"M M",883,"MOSES","BERG","GA","240 SIERRA MESA CIRCLE",31419,83936,41620,3121,271.52,4,41.39,5,"3614-PTT"
0,"Trow Hill",884,"WILLA","CHAMBERLAIN","VT","1108 JOYCE ROAD",5641,84392,41555,2486,89.54,2,21.59,2,"8523-UCB"
0,"Oakdale",885,"KAROL","GIBBS","MA","1920 EAST 16TH TERRACE",1539,83820,41508,2048,210.75,5,8.99,3,"5465-YYG"
0,"Hightower",886,"ROSARIO","STOKES","AL","959 SUNRISE DRIVE",36263,83621,41509,2056,120.12,3,17.69,3,"4465-QHD"
0,"Centerport",887,"SIDNEY","JENNINGS","PA","893 CHABLIS CIRCLE",19516,83649,41625,3169,135.08,3,6.59,5,"8841-JFP"
0,"Lexington",888,"JENA","BOUDREAUX","KY","306 MC HUGH LANE",40509,83993,41599,2921,69.87,1,23.29,3,"1336-FVM"
0,"North Eaton",889,"FELICITA","ARREDONDO","OH","1035 VOSIKOF PLACE",44044,83993,41599,2921,69.87,1,23.29,3,"1336-FVM"
116.53,"Pleasant Shade",890,"RUEBEN","CHRISTENSEN","TN","1233 REGIS COURT",37145,83621,41510,2063,116.53,2,13.99,5,"2101-WCF"
47.67,"Johnstown",891,"LASHONDA","HERRING","PA","1023 LEANDER CIRCLE",15901,83593,41510,2065,47.67,1,15.89,3,"5794-JGQ"
778.26,"Keno",892,"LAVINA","CAMPBELL","OH","414 WEST SHIP CREEK AVENUE",45743,84106,41620,3124,328.73,2,25.59,3,"9857-ESX"
602.45,"Yardley",893,"BROOKE","CARTWRIGHT","PA","965 BRITTANY PLACE",19067,84049,41534,2291,49.96,2,11.99,2,"1150-MMR"
487.31,"No Chas",894,"KYLA","CLINTON","SC","1936 RYAN COURT",29411,84219,41599,2918,183.94,2,43.99,2,"6488-MIG"
0,"Mc Comb",895,"JORGE","SYLVESTER","MS","1458 NORTH PARKVIEW TERRACE LOOP",39648,84106,41626,3178,87.96,1,21.99,4,"8543-RJN"
0,"Smithfield",896,"MURRAY","RHOADES","OH","494 BIRCH TRAIL CIRCLE",43948,83677,41510,2071,47.96,1,11.99,4,"7673-ECV"
0,"Cold Springs",897,"ROCKY","HARRINGTON","IN","253 GLACIER VIEW DRIVE",46742,84219,41512,2091,112.92,2,14.99,3,"7551-ZVS"
624.83,"Macon",898,"FERNE","BLANKENSHIP","GA","1198 MILLS PARK CIRCLE",31202,83936,41511,2080,624.83,5,23.99,5,"1433-MMY"
228.15,"Middleswarth",899,"VINCE","STONE","PA","1219 BEAMREACH COURT",17842,83649,41650,3404,402.07,4,25.59,4,"9857-ESX"
0,"Burningtown",900,"MITCHELL","ERWIN","NC","848 LESMER COURT",28734,84191,41512,2084,351.08,4,34.49,3,"5213-YTB"
485.77,"Clarksburg",901,"MELVA","ELLIS","MD","382 AUTUMN CIRCLE",20897,84134,41534,2294,131.34,2,15.59,4,"4260-FGB"
107.94,"Atlantic Beach",902,"LANE","HAYWOOD","FL","822 LAMPERT CIRCLE",32233,83820,41512,2088,107.94,2,24.99,3,"1871-GWZ"
2565.61,"Mobile",903,"ROBIN","ADDISON","AL","323 LORETTA PLACE",36693,83537,41571,2646,128.71,2,14.69,4,"5587-MNY"
0,"Pineleigh",904,"OLEN","BARNHART","MD","609 GROSS DRIVE",21286,84248,41618,3096,147.93,3,12.99,1,"7179-YXG"
1883.92,"Dover",905,"KANDI","FRANK","TN","1620 CHENA AVENUE",37058,83936,41513,2096,332.92,6,15.89,5,"2134-QFE"
0,"Selma",906,"ELVIS","HAYDEN","IN","615 MARGARET CIRCLE",47383,84364,41534,2297,302.36,4,23.59,3,"4465-QHD"
0,"Sea Bright",907,"CHERYLE","HORTON","NJ","1128 SNUG HARBOR CIRCLE",7760,84219,41514,2104,30.36,1,7.59,4,"2200-DAI"
647.78,"Glen Castle",908,"MARGERY","FIELD","NY","1516 THOMAS ROAD",13901,84106,41582,2743,409.83,5,23.59,5,"2996-VMO"
0,"Westernport",909,"KENDALL","LAM","MD","632 ROBIN DRIVE",21540,83677,41585,2774,65.95,2,29.99,1,"5642-IDA"
0,"Eden",910,"MAJORIE","BERRY","NC","1165 WEST 30TH AVENUE",27288,83820,41575,2684,448.73,5,13.29,1,"9272-LTP"
0,"High Hill Beach",911,"LACEY","GILLIAM","NY","647 SHADETREE CIRCLE",11710,83734,41515,2113,221,4,14.59,5,"1078-QXL"
313.05,"Laureldale",912,"FONDA","MCCORD","PA","1785 SHANDY COURT",19605,83705,41515,2114,313.05,6,34.99,4,"8821-DDM"
306.05,"S U N Y",913,"ORPHA","VALENTIN","NY","1629 CASPER COURT",12222,84078,41578,2713,286.07,4,5.59,2,"3061-DOI"
514.17,"Renrock",914,"JANIS","CASTRO","OH","856 LAKE STREET",43732,83820,41530,2254,424.23,6,23.59,1,"4465-QHD"
0,"Winslow",915,"CARLOTTA","KNIGHT","AL","335 HESTERBERG ROAD",36003,83734,41592,2843,212.68,5,21.59,3,"9138-QCV"
95.96,"Minerva",916,"BENNY","GREEN","NY","1389 GAYOT DRIVE",12851,83993,41516,2123,95.96,1,23.99,4,"7231-UES"
0,"Lake Linden",917,"NATALIE","OTT","MI","1154 EAST 19TH CIRCLE",49945,83906,41516,2124,172.91,3,6.99,2,"6451-KGJ"
0,"Wayland",918,"SELENA","MANUEL","MI","1952 TANAGA CIRCLE",49348,83906,41516,2124,172.91,3,6.99,2,"6451-KGJ"
0,"Brigantine",919,"HASSAN","GREENWOOD","NJ","1141 SHELTERING SPRUCE LOOP",8203,84163,41617,3090,114.29,3,7.59,4,"2200-DAI"
2163.16,"Sheldonville",920,"SELMA","BURNS","MA","279 WEST 43RD AVENUE",2070,84078,41517,2131,87.16,3,13.99,1,"5250-JDL"
361.13,"Piney Bluff",921,"CINDA","CROWDER","GA","881 NEHER RIDGE DRIVE",31565,83993,41649,3402,167.41,2,15.89,5,"5794-JGQ"
599.96,"Slackwater",922,"RAY","STONE","PA","567 MAGNAVIEW DRIVE",17551,83593,41603,2960,282.33,5,20.59,4,"2553-FSW"
0,"Shippensburg",923,"ANNETTA","WILLARD","PA","1073 VISCOUNT CIRCLE",17257,83621,41538,2332,174.94,2,32.99,5,"6491-XKF"
0,"Springfield",924,"CLAIRE","VELAZQUEZ","OH","391 OSBORN STREET",45501,83565,41518,2137,390.54,6,62.99,3,"1021-MTI"
0,"Mccullough",925,"ALANA","BOOKER","AL","1874 I STREET",36502,83906,41620,3119,208.85,5,17.99,4,"2143-VQX"
623.38,"Harlequin Books",926,"NIGEL","HAMLIN","NY","110 ADONIS DRIVE",14269,83964,41568,2623,242.47,4,14.89,4,"3734-CUQ"
485.15,"Van Buren",927,"MAGDALENA","MEIER","OH","768 HALE COURT",45889,83850,41563,2575,245.84,4,11.59,5,"6925-KDN"
317.17,"Strawtown",928,"GERTRUDE","HALL","IN","1084 NULATO CIRCLE",46060,84248,41646,3370,129.93,2,14.59,5,"8094-EYX"
0,"Taft",929,"CECIL","GRAYSON","OH","350 WHISPER RIDGE CIRCLE",45236,84248,41646,3370,129.93,2,14.59,5,"8094-EYX"
0,"Plymouth",930,"KARRIE","ELLISON","OH","1128 KING EIDER LANE",44865,83593,41543,2377,184.12,6,11.59,1,"7627-HHI"
374.29,"Enterprise",931,"PANSY","MAYBERRY","AL","728 LYNKERRY CIRCLE",36330,84134,41527,2225,79.42,2,13.99,3,"9268-RCB"
0,"Harold",932,"TONJA","PETERS","KY","387 DISCOVERY HEIGHTS CIRCLE",41635,83936,41586,2787,226.6,4,6.99,2,"6451-KGJ"
0,"Wendover",933,"LUIS","PATE","KY","564 S STREET",41775,83820,41520,2159,206.66,6,13.39,1,"9276-MVX"
0,"Boston",934,"RICHIE","ADAMS","MA","1282 DELONG CIRCLE",2123,84049,41617,3086,282.71,5,13.99,3,"5161-GIZ"
111.91,"Flemington",935,"CANDIDA","FARLEY","GA","163 DANISH CIRCLE",31313,83936,41520,2161,111.91,4,18.99,1,"1485-NNI"
0,"New Manchester",936,"ROXANE","BLACKWELL","WV","1016 WOODWARD DRIVE",26056,83763,41533,2284,214.87,3,13.59,5,"9393-RFA"
600.76,"Sizerock",937,"ISRAEL","DONOVAN","KY","1617 LILLESTON STREET",41762,83936,41578,2708,209.92,3,21.99,4,"4491-GNC"
0,"Tribes Hill",938,"LUISA","GILLIAM","NY","212 SPORTSMAN DRIVE",12177,83677,41520,2165,337.84,6,23.99,1,"3955-NWD"
295.05,"Western",939,"JOCELYN","LEON","NY","410 DELONG LANDING CIRCLE",13419,84392,41565,2592,74.15,3,11.59,1,"7627-HHI"
100.91,"Haven Beach",940,"KURT","FLANAGAN","NJ","1274 SCHNEITER CIRCLE",8008,84049,41521,2170,100.91,3,3.99,2,"1747-XNI"
76.77,"Gibsonia",941,"ANGELO","GASTON","FL","753 NORTHRUP CIRCLE",33805,84078,41521,2172,76.77,1,25.59,3,"9857-ESX"
0,"Prairie Point",942,"VITO","NEFF","MS","1333 DIVISION STREET",39341,83936,41602,2951,123.31,3,12.99,2,"4912-YXS"
178.93,"Macon",943,"LIZETTE","MIRANDA","GA","822 SUNDOWN COURT",31213,83565,41522,2180,178.93,3,38.99,2,"6865-HAO"
0,"Jacksonville",944,"TRICIA","PIERRE","FL","501 SHELLI DRIVE",32210,84021,41562,2556,28.44,2,3.99,5,"3036-PCT"
1524.73,"Dilliner",945,"LUCRETIA","GUNN","PA","1173 WOODRIDGE DRIVE",15327,83537,41559,2523,217.32,4,12.32,2,"4976-PZN"
0,"Mitiwanga",946,"COREY","CURTIS","OH","1692 NORENE STREET",44839,84392,41564,2583,41.88,2,13.39,1,"7731-GBG"
0,"Chestnut Ridge",947,"DUSTIN","HAMILTON","NY","1271 CONNORS TRAIL CIRCLE",10965,83763,41613,3046,65.97,1,21.99,3,"6116-NQU"
86.75,"Fort Myers",948,"GALE","CRANE","FL","1799 KLAMATH FALLS LANE",33916,83565,41523,2187,86.75,2,31.99,1,"5980-BME"
0,"Clarksville",949,"DONTE","CHARLES","TN","1251 RAMBLER ROAD",37041,84163,41523,2189,181.93,4,16.99,1,"8170-EKF"
200.81,"Blounts Creek",950,"ARETHA","SAVAGE","NC","730 BASS STREET",27814,84420,41549,2436,29.99,1,29.99,1,"5642-IDA"
638.62,"Springfield",951,"LIZZIE","DICKEY","GA","1883 PEBBLEBROOK CIRCLE",31329,84392,41591,2842,334.77,6,7.49,1,"6041-PBS"
0,"Louisville",952,"COY","JUDD","KY","1688 ARCTIC SPUR ROAD",40257,83993,41523,2192,203.14,2,38.99,4,"2496-QMW"
525.19,"Allentown",953,"LAKEISHA","POTTER","PA","1934 BLACK PINE CIRCLE",18109,83593,41558,2519,405.23,6,35.99,1,"5508-OUB"
0,"Lake Hill",954,"KATINA","HENRY","NY","545 FAITH CIRCLE",12448,84334,41588,2803,216.38,6,21.59,5,"8523-UCB"
1663.87,"No Hero",955,"NATIVIDAD","SORENSEN","VT","866 FASSLER CIRCLE",5474,83850,41523,2195,359.87,6,15.59,5,"6176-XTX"
2498.51,"Cushman",956,"LIDIA","LACY","MA","1787 ALPINE DRIVE",1002,83964,41524,2199,560.51,6,15.44,5,"3701-YAW"
0,"Harleyville",957,"NITA","ERICKSON","SC","1342 SHELDON JACKSON STREET",29448,83763,41524,2200,172.69,5,14.59,2,"9288-IRF"
56.94,"Fancy Farm",958,"JACQUELIN","KENNEY","KY","370 FIRE HOUSE LANE",42039,83792,41524,2202,56.94,2,6.99,5,"6451-KGJ"
0,"Soradoville",959,"TEDDY","BURGESS","PA","816 CHIRIKOF AVENUE",17841,83565,41572,2657,164.9,3,42.99,2,"1403-TUY"
0,"Edgemoor",960,"TREVA","SIMON","DE","1102 MULDROW STREET",19810,84106,41524,2206,182.91,4,29.99,1,"9838-FUF"
2675.33,"Davisville",961,"CONNIE","JOYNER","OH","1603 CHRISTIE STREET",45692,83850,41554,2477,613.25,6,20.59,5,"4072-SWV"
123.36,"Rauchtown",962,"MARIELA","BOWEN","PA","259 GLENN SB ON MULDOON RAMP",17740,83878,41654,3443,262.81,2,22.59,4,"1854-AFJ"
116.97,"Charlotte",963,"ADINA","BARRETT","NC","1299 CHESTNUT COURT",28296,83993,41525,2210,116.97,1,38.99,3,"3161-XJS"
0,"Walnut Cove",964,"WILSON","VARGAS","NC","576 ATKINSON DRIVE",27052,83906,41589,2821,163.1,5,16.99,4,"8170-EKF"
220.49,"Bucktown",965,"KAY","ROSE","IN","849 GULCH DRIVE",47838,83593,41526,2218,220.49,4,5.59,3,"3061-DOI"
0,"Pittsburgh",966,"MICHAELA","RANDLE","PA","1989 BOTANICAL CIRCLE",15217,83906,41526,2221,315.94,5,17.99,2,"2143-VQX"
1684.76,"North Wales",967,"FRANK","FLYNN","PA","1984 GRANGE DRIVE",19455,83677,41610,3019,341.86,5,6.59,1,"8841-JFP"
2034.54,"Wilmington",968,"HONG","SAMUEL","NC","198 COLVILLE STREET",28407,83850,41527,2227,67.54,2,4.59,2,"3384-DML"
158.69,"Wirtz",969,"YESENIA","DAVIES","VA","521 SPINDRIFT CIRCLE",24184,84134,41527,2230,158.69,3,12.99,4,"7179-YXG"
0,"Center Square",970,"JOEY","DOOLEY","PA","1773 EAST 113TH AVENUE",19422,83537,41527,2232,443.24,6,26.99,5,"3215-VIP"
239.35,"Flagler Beach",971,"KANDY","TIDWELL","FL","1135 GOODNEWS CIRCLE",32142,83850,41606,2985,43.98,1,21.99,2,"7532-PYJ"
216.21,"Waynesville",972,"LONNY","LONG","NC","313 BIRCH STREET",28786,83993,41529,2243,216.21,6,8.99,4,"7538-ITC"
0,"No Hatfield",973,"SID","ONEIL","MA","1855 TAIGA DRIVE",1066,84134,41529,2250,257.25,5,15.59,2,"7260-YDI"
411.42,"Maryhill",974,"BILLIE","HOPPER","NY","1554 BRITTANY PLACE",11766,84078,41530,2251,317.42,5,7.39,5,"3594-BYW"
350.53,"Madisonville",975,"LATRICE","TORRES","TN","1848 MALL CIRCLE",37354,83850,41629,3203,121.02,4,7.59,2,"9064-IWN"
0,"Mooreville",976,"GERALYN","SHARPE","MS","615 BELLEVUE CIRCLE",38857,84334,41530,2258,269.46,5,9.89,3,"2918-THH"
0,"Rudyard",977,"TATIANA","GROVES","MI","1805 GLENN SB OFF PARADIS RAMP",49780,84334,41530,2259,265.38,4,32.99,3,"5541-HST"
53.45,"Detroit",978,"FRANKLIN","SOUZA","MI","1611 PYRAMID DRIVE",48243,84276,41558,2515,37.86,2,9.29,3,"4132-QIN"
245.51,"Sylacauga",979,"IMOGENE","MAYES","AL","1017 HARCA STREET",35150,83906,41532,2272,245.51,3,21.59,1,"8523-UCB"
112.35,"Buckingham",980,"ANDY","HULL","PA","1615 BIRCHWOOD LOOP ROAD",18912,83850,41580,2729,366.41,6,32.99,3,"2857-NDO"
0,"Saint Remy",981,"ROMEO","MOHR","NY","1609 BEARPAW STREET",12401,84163,41605,2982,59.11,2,5.59,5,"3503-FGI"
1305.45,"Brandywine",982,"JANA","CRUM","NY","1913 LOWER KOGRU DRIVE",12304,84392,41533,2286,307.45,5,7.79,1,"4626-LJU"
773.33,"Renovo",983,"HENRY","SWANSON","PA","1798 PETES PLACE",17764,84078,41631,3227,223.86,5,23.99,2,"2896-OZJ"
449.61,"Pensacola",984,"CHRISTINE","PEREZ","FL","1099 SITKALIDAK LANE",32526,83936,41590,2823,427.25,5,35.49,1,"9702-WFX"
0,"Reston",985,"ARIEL","LIGHT","VA","1143 HIGH LAND DRIVE",22091,84276,41592,2844,111.02,3,11.99,1,"9336-MHC"
2518.83,"Niagara Falls",986,"DORTHA","ROSARIO","NY","1677 SPECTRUM CIRCLE",14301,84334,41534,2299,488.83,6,42.99,3,"1403-TUY"
334.12,"Daytona Beach",987,"NORBERT","COOLEY","FL","1365 EAST 156TH AVENUE",32122,83763,41598,2904,214.16,6,34.49,3,"8207-YYG"
0,"Stanhope",988,"LIZETTE","BOUCHARD","PA","1121 NORTH PINE STREET",17963,84078,41571,2644,108.13,2,21.59,2,"9138-QCV"
0,"Nas Jax",989,"MARTINA","ROCHA","FL","280 WEST BLUFF DRIVE",32212,84078,41571,2644,108.13,2,21.59,2,"9138-QCV"
0,"Lexington",990,"GABRIELLE","STOVER","NY","869 DUNDAS CIRCLE",12452,83878,41598,2901,86.65,3,13.59,1,"9569-WMK"
